statut,NCTId,eudraCT,completion_year,clinical_trial_title,acronym,results_1y,results_3y
🟩,NCT02648113,,2020,Cost-effectiveness and Cost-utility of Liberal vs Restrictive Red Blood Cell Transfusion Strategies in Patients With Acute Myocardial Infarction and Anaemia. The REALITY (REstrictive And LIberal Transfusion Strategies in Patients With Acute mYocardial Infarction) Randomized Trial.,REALITY,True,True
🟥,NCT02824718,,2020,A Randomized Crossover TrIal to Compare Recombinant Human rhPTH(1-34) to the ASsociation Alfacalcidol/Hydrochlorothiazide in the Treatment of Severe Primary Hypoparathyroidism,ACTICAS,False,False
🟩,NCT03832231,,2020,Evaluation of Diaphragmatic Function in Mechanically Ventilated Patients With Transient Shear Wave Elastography,Elasto-ICU,True,True
🟥,NCT02555111,,2020,Multicentric Randomized Study of Xarelto Versus no Treatment for the Prevention of Recurrent Thrombosis in Patients With Chronic Portal Vein Thrombosis.,RIPORT,False,False
🟥,NCT02556840,,2020,Impact of Two Standardized Clinical Care Protocols on Pregnancy Outcomes in Women With Monogenic Diabetes MODY2,MODY2,False,False
🟥,,2017-001481-23,2020,"MULTICENTER, RANDOMIZED, DOUBLE BLIND, PLACEBO CONTROLLED CLINICAL TRIAL WITH RILUZOLE IN SPINOCEREBELLAR ATAXIA TYPE 2 
 
 
 Etude multicentrique, randomisée en double aveugle, contrôlée versus placebo évaluant l'efficacité du RILuzole dans l' ATaxie spinocerebelleuse de type 2 SCA2.",ATRIL,False,False
🟥,NCT02782091,,2020,Validation of an Ecological Assessment of Executive Function (Multiple Errands Test) in Patients With Schizophrenia : Study of Discriminant Validity,VALITEM,False,False
🟥,,2016-002076-28,2020,"Phase II Study of Pembrolizumab (MK-3475)  as First Line Single Drug Therapy in Patients with unresectable Squamous Cell Carcinoma of the Skin 
 
 
 Etude de phase II de l'administration de Pembrolizumab (MK-3475) en monothérapie et en première ligne chez des patients présentant un carcinome épidermoïde cutané non opérable",CARSKIN,False,False
🟥,,2016-002129-12,2020,"A randomized phase IIb study of cyclophosphamide (Cy) versus anti-thymocyte globulin (ATG) for the prophylaxis of graft-versus-host disease (GVHD) after reduced-intensity conditioning allogeneic peripheral blood stem cell transplantation 
 
 
 Etude randomisée de phase IIb comparant cyclophosphamide et sérum anti-lymphocytaire (ATG) pour la prophylaxie de la maladie du greffon contre l'hôte (GVHD) après allogreffe de cellules souches de sang périphérique avec conditionnement d'intensité réduite",ATG-CY GVHD,False,False
🟥,,2016-001486-90,2020,"Dose reduction of antenatal betamethasone given to prevent the neonatal complications associated with very preterm birth: a randomized, multicentre, double blind placebo-controlled non inferiority trial. BETADOSE 
 
 
 Réduction de la dose anténatale de bétamethasone administrée pour prévenir les complications néonatales de la grande prématurité:Essai randomisé multicentrique en double aveugle contre placebo de non infériorité. BETADOSE",BETADOSE,False,False
🟥,,2016-000500-29,2020,"A randomized Crossover TrIal to Compare recombinant human rhPTH(1-34) to the ASsociation alfacalcidol/hydrochlorothiazide in the treatment of Autosomal Dominant Hypocalcemia  
 
 
 Essai randomisé en cross over comparant la PTH(1-34) recombinante humaine à l’association alfacalcidol-hydrochlorothiazide dans le traitement de l’hypocalcémie autosomique dominante",ACTICAS,False,False
🟩,NCT04341584,,2020,"CORIMUNO-ANA: Trial Evaluating Efficacy Of Anakinra In Patients With Covid-19 Infection, Nested In The CORIMUNO-19",CORIMUNO-ANA,True,True
🟩,NCT03396757,,2020,"The Artificial Kidney Initiation in Kidney Injury 2 A Multi-Centre, Randomized, Controlled Trial",AKIKI2,True,True
🟥,NCT02587000,,2020,"Pilot Phase II, Randomized , and Control in Double Blind Placebo Effectiveness a 3 Months on Bleeding Fibroids Treatment With ULIPRISTAL ACETATE 10 mg/Day in Patients Suffering From Symptomatic Endometriosis",FRA-IIT-UPA,False,False
🟥,NCT02586883,,2020,Study of the Bronchial Trans-epithelial Transport in Patients With Idiopathic Multiple Dilations of the Bronchi,EPITRANS,False,False
🟩,NCT02201732,,2020,Assessment of the Effectiveness of Hysteroscopy in the Treatment of Intrauterine Trophoblastic Retentions,HY-PER,True,True
🟥,,2018-004140-28,2020,"NA 
 
 
 « Administration de méthionine par voie orale ou entérale chez les patients atteints de protéinose alvéolaire primitive par mutations du gène MARS»",MetPAP,False,False
🟥,NCT03819036,,2020,Qualitative Assessment of Emergency Dental Treatments in the Pitie Salpetriere Hospital,URGDENT,False,False
🟥,NCT02527031,,2020,A Comparative Study Between a Pre-hospital and an In-hospital Circulatory Support Strategy (ECMO) in Refractory Cardiac Arrest,APACAR2,False,False
🟥,NCT04306328,,2020,Functional Evaluation of the Recovery of Prehension in Quadriplegics by Implanted Neural Stimulation,AGILIS,False,False
🟥,NCT03562130,,2020,"A Monocentric Single-arm Study to Characterize the Long-term Safety, Efficacy, and Pharmacodynamic of GLP-2 Analog (Revestive®) in the Management of Short Bowel Syndrome Pediatric Patients on Home-parenteral Nutrition (HPN)",REVE,False,False
🟥,NCT03842020,,2020,"Population Pharmacokinetics and Pharmacodynamics of Amiodarone in Children"": PK-AMIO",PK-AMIO,False,False
🟥,NCT02538575,,2020,Prognosis Contribution of the 6 Minute Walk Test in Cystic Fibrosis : Prospective Multicenter Study,MUCO-TM6,False,False
🟥,NCT04133688,,2020,A Mobile App for the Self Quantification of Sleep and Behaviors : a Pilot Study With Teenagers and Young Adults,ASC-Val,False,False
🟧,NCT02897076,,2020,"Dose Reduction of Antenatal Betamethasone Given to Prevent the Neonatal Complications Associated With Very Preterm Birth: a Randomized, Multicentre, Double Blind Placebo-controlled Non Inferiority Trial",BETADOSE,False,True
🟥,NCT02201576,,2020,Treatment of Chronic Active Antibody-mediated Rejection With Bortezomib in Kidney Transplantation,TRIBUTE,False,False
🟥,NCT03477149,,2020,EASYX-1 : A Multicenter Study on Safety and Efficacy of Easyx Liquid Embolization Agent Used in Five Separate Indications,EASYX-1,False,False
🟧,NCT02606149,,2020,Impact of a Truthful Information Concerning Chemotherapy on Chemotherapy Prescription at the End of Life : a Randomized Controlled Study in Non-curable Lung Cancer Patients,HIPPOCRATE,False,True
🟥,NCT02840175,,2020,Treatment Tapering in Oligoarticular or Rheumatoid Factor Negative Polyarticular Juvenile Idiopathic Arthritis With Inactive Disease on Biologic Therapy,AJIBIOREM,False,False
🟩,NCT02590276,,2020,Predict to Prevent Frontotemporal Lobar Degeneration and Amyotrophic Lateral Sclerosis,PREV-DEMALS,True,True
🟧,,2020-001381-11,2020,COVID-19 - ACE inhibitors or ARBs discontinuation for Clinical Outcome Risk reduction in patients hospitalized for the Endemic Severe acute respiratory syndrome coronavirus (SARS-CoV-2) infection: the randomized ACORES-2 study,ACORES-2,False,True
🟩,NCT02664649,,2020,Anti-Thrombotic Strategy to Lower All Cardiovascular and Neurologic Ischemic and Hemorrhagic Events After Trans-Aortic Valve Implantation for Aortic Stenosis,ATLANTIS,True,True
🟥,NCT03498820,,2020,Analgesia-Nociception Index Guided Intraoperative Remifentanil Administration Versus Standard Practice : Evaluation of Perioperative Opioid Use,MONIDOL-ANI,False,False
🟥,NCT02336633,,2020,Metabolic Intervention Using Resveratrol in Patients With Huntington Disease,REVHD,False,False
🟥,NCT02494531,,2020,Illiteracy and Vulnerability to Alzheimer's Disease: Evaluation of Amyloid Pathology by PET Imaging,AVILL,False,False
🟧,NCT03887169,,2020,Oral or Enteral Administration of Methionine in Patients With Pulmonary Alveolar Proteinosis by Mutation of the MARS Gene.,MetPAP,False,True
🟥,NCT04084691,,2020,Capillary Glycerolemia Evolution During Physical Exercise,LSEEGLYCEROL,False,False
🟥,NCT02061189,,2020,Physical Exercise and Neuromuscular Diseases: Pilot Study of an Innovative Physiotherapy in Patients With Infantile Spinal Muscular Atrophy,ExerASI,False,False
🟥,NCT03965793,,2020,Individualized Fluid and Vasopressor Administration in Surgical Patients: A Randomized Controlled Trial,INFIVASP,False,False
🟥,NCT02231229,,2020,Rapid Detection of Rifampin and Isoniazid Resistance by PCR Before Tuberculosis (TB) Treatment Initiation: a National Multicenter Randomized Clinical Trial,FAST-TB,False,False
🟥,,2015-001190-40,2020,"Etude prospective, randomisée, multicentrique des effets de l'administration du XARELTO ® (Rivaroxaban) au cours de la thrombose portale chronique.",RIPORT,False,False
🟥,NCT03001089,,2020,Impact of the Administration of Fludrocortisone on Fluid and Electrolyte Balance in Very Premature Infants: Pilot Study,MINIPREM,False,False
🟥,NCT04344379,,2020,Randomized Multicenter Study Evaluating the Efficacy of Azithromycin and Hydroxychloroquine in the Prevention of SARS-CoV-2 Infection in the Hospital Population Exposed to Virus,PREP-COVID,False,False
🟩,NCT04032769,,2020,MOdified DIagnostic strateGy to Safely ruLe-out Pulmonary Embolism In the Emergency depArtment: A Non-Inferiority Cluster Cross-over Randomized Trial,MODIGLIA-NI,True,True
🟥,NCT02424396,,2020,Biological Activity and Safety of Low Dose IL2 in Relapsing Remitting Multiple Sclerosis. Multicentric Randomized Study,MS-IL2,False,False
🟩,NCT03591848,,2020,Evaluation of an Online Decision Support Tool for Young Women With Breast Cancer During the Proposal for Preservation of Fertility,DECISIF,True,True
🟥,NCT03385668,,2020,"A Pilot Study to Evaluate the Efficacy and Safety of Pirfenidone in Patients With Pulmonary Fibrosis With Anti-myeloperoxydase (MPO) Antibodies or With Anti-MPO Associated Vasculitis.""",PIRFENIVAS,False,False
🟩,NCT02617290,,2020,Assessment of Loading With the P2Y12 Inhibitor Ticagrelor or Clopidogrel to Halt Ischemic Events in Patients Undergoing Elective Coronary Stenting: The ALPHEUS Study,ALPHEUS,True,True
🟩,NCT01648894,,2020,Randomized Control Trial Comparing the Impact of a Lengthening of the Interval Between the Radiochemotherapy and Surgery (7 Weeks vs. 11 Weeks) on Complete Pathological Response in Rectal Cancer,GRECCAR6,True,True
🟥,NCT04133246,,2020,Expectations and Needs of Patients With Cystic Fibrosis Becoming Parents - Exploratory Study,MucoPar,False,False
🟩,NCT02025062,,2020,"Impact of Comprehensive Geriatric Assessment on Malnutrition, Functional Status and Survival in Elderly Patients With Head and Neck Squamous Cell Carcinomas (HNSCCs): a Randomized Controlled Multicenter Clinical Trial",EGéSOR,True,True
🟥,NCT02869958,,2020,Digital Action Plan for Asthma Exacerbations (PANAME),PANAME,False,False
🟧,NCT02876458,,2020,EMERGEncy Versus Delayed Coronary Angiogram in Survivors of Out-of-hospital Cardiac Arrest With no Obvious Non Cardiac Cause of Arrest,EMERGE,False,True
🟥,NCT03717961,,2020,"Multicenter, Double-Blind, Randomized, Placebo-Controlled, Parallel Group, Study to Assess Efficacy of Botulinum Toxin A in Adult Subjects With Raynaud Phenomenon Secondary to Systemic Sclerosis",BRASS,False,False
🟥,NCT02807103,,2020,"Evaluation of Rituximab-based Regimen Compared to Conventional Therapeutic Strategy For Remission Induction In Patients With Newly-Diagnosed or Relapsing Eosinophilic Granulomatosis With Polyangiitis. Prospective, Randomized, Controlled, Double-blind Study",REOVAS,False,False
🟧,NCT02946502,,2020,"Prognostic Value of Dominant Hand Held Dynamometry in Mechanical Ventilation Weaning: a Prospective, Multicenter Study",GRIPWEAN,False,True
🟧,NCT02634203,,2020,Riociguat Versus Balloon Pulmonary Angioplasty in Non-operable Chronic thromboEmbolic Pulmonary Hypertension,RACE,False,True
🟥,NCT03410303,,2020,Evaluation of Intraoperative Ultrasound for the Positioning of Prostheses in Laparoscopic Surgery of Genital Prolapse,SONOMESH,False,False
🟥,NCT02032381,,2020,Prospective Study of Late Pulmonary Complications Occurring in Children Treated With Allogeneic Hematopoietic Stem Cells.,RESPPEDHEM,False,False
🟥,NCT04888208,,2020,Set up a Community Online in a Virtual Community Game for Tobacco Prevention in Teenagers,SCOTT,False,False
🟧,NCT04527198,,2020,Brainstem Dysfunction in Ventilated and Deeply Sedated COVID-19 Critically Ill Patients: a Prospective Observational Study,BRAINSTEM-COV,False,True
🟥,NCT02576184,,2020,Mesh Reinforcement During Temporary Stoma Closure After Sphincter-Saving Rectal Cancer Surgery: A Randomized-controlled Trial,MEMBO,False,False
🟥,NCT03033823,,2020,Multicenter Randomized Placebo Controlled Trial Assessing the Efficacy of Oral Adjuvant Magnesium Supplementation in the Treatment of Alcohol Withdrawal Syndrome,MAGMA,False,False
🟥,,2016-000312-15,2020,"Treatment tapering in oligoarticular or rheumatoid factor negative polyarticular Juvenile Idiopathic Arthritis with inactive disease on biologic therapy 
 
 
 
 Décroissance thérapeutique dans l'arthrite juvénile idiopathique oligoarticulaire ou polyarticulaire sans facteur rhumatoïde en maladie inactive sous biothérapie.",AJIBIOREM,False,False
🟥,NCT03509051,,2020,Prospective Study on the Vaccine Response to Meningococcal B Vaccine After Allogeneic Stem Cell Transplantation,MENINGREF,False,False
🟧,NCT03194230,,2020,Interest of Cervical Dilators in the Induction of Labor in Second Trimester Medical Termination of Pregnancy.,DILATOP,False,True
🟥,NCT04384952,,2020,Randomized Controlled Trial Comparing the Effect of a Parent-guided Speech and Language Therapy Program During the Summer Holidays With an Adapted Holiday Book on the Reading Level of Children With Visual-attentional Dyslexia,REEDVAC,False,False
🟥,NCT03839537,,2020,Exposure of Taxi Drivers to Ultrafine Particles and Black Carbon Within Their Vehicles: Determinants of In-vehicle Exposure and Short Term Respiratory Impact.,PUF-TAXI,False,False
🟥,NCT02472054,,2020,First Line Treatment of Familiar Lymphohistiocytosis by Alemtuzumab (CAMPATH®),C-HLH,False,False
🟥,,2016-000275-25,2020,"Evaluation of Rituximab-based Regimen Compared to Conventional Therapeutic Strategy For Remission Induction In Patients With Newly-Diagnosed or Relapsing Eosinophilic Granulomatosis With Polyangiitis. Prospective, randomized, controlled, double-blind study.  
 
 
 Granulomatose éosinophilique avec polyangéite (Churg-Strauss) : Comparaison d’une association de corticoïdes et du rituximab versus la stratégie thérapeutique conventionnelle en traitement d’induction et de maintien de la rémission. Etude prospective, randomisée, contrôlée, en double aveugle",REOVAS,False,False
🟩,NCT03119961,,2020,Phase 1/2 Open Single-arm Monocentric Study Evaluating the Tolerance and Interest of Transient Opening of the Blood-Brain Barrier by Low Intensity Pulsed Ultrasound With the SONOCLOUD® Implantable Medical Device in Mild Alzheimer's Disease Patients (MMSE 20-26),BOREAL1,True,True
🟧,NCT02139423,,2020,"Feasibility to Achieve, Before One Month of Age, the Diagnosis of Congenital CMV Diagnosis and the Formal Audiologic Assessment in Newborns Who Failed Newborn Hearing Screening",CymeAudit,False,True
🟥,NCT03757871,,2020,Contribution of Acupuncture on Pain Related to the Screening of Premature Retinopathy (ROP) by Digital Camera,ELAROP,False,False
🟥,,2014-001090-14,2020,Diurétique versus placebo dans l’embolie pulmonaire avec dilatation du ventricule droit,DIPER,False,False
🟥,NCT02575989,,2020,Prevention of HYPOthermia Before Admission in TRAUMa Patients - Hypotraum 2 Study,HYPOTRAUM 2,False,False
🟩,NCT02226731,,2020,Assessment of the Efficacy of Early Intrauterine Tamponade With a Belfort-Dildy Balloon Obstetric Tamponade System in the Treatment of Immediate Postpartum Hemorrhage,TUB,True,True
